Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Contains Keyword
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,29,Tuesday,14:54:08,britonshk,"【英外相林德偉訪華後 受保守黨議員質詢】

- 英國外相林德偉早前與中國國務院副總理丁薛祥及外長王毅會晤
- 前保守黨黨魁施志安於國會向林德偉質詢，有否就多項議題向中方施壓
- 林德偉：「黎智英案」、新彊維吾爾族人權及台海局勢為「高度關注」議題
- 林德偉：努力尋找與中國「一致」的立場，及評估可行的做法

全文：https://points-media.com/76sg
-------------
📌 支持《棱角 The Points》亂世求真，贊助我們運作：
points-media.com/supports
📌 報料、投稿：
info@points-media.com
📌 緊貼《棱角 The Points》24小時零死角：
Facebook: @thepoints.global
Instagram | Telegram | Twitter: @points_global
Youtube: youtube.com/@thepointsglobal?sub_confirmation=1
Whatsapp Channel: https://rb.gy/cwvrw",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,29,Tuesday,7:25:02,britonshk,"// 特朗普上周四（10月24日）接受美國保守派網媒主持人Hugh Hewitt訪問，主持人先提到中國是對美國最大的威脅，特朗普回應稱，只要美國人有一位適當的總統，中國對美國就不是威脅，又稱若自己在位，中國不會夠膽對台灣輕舉妄動。主持人隨後提到黎智英，形容黎是一位偉大的出版人及億萬富豪，但現時被囚禁在監獄，問特朗普若上台會否向習近平爭取黎獲釋及安排黎離開中國，特朗普稱：「百份百會這樣做」。

黎智英曾在2019年特朗普在位時訪美，當時獲時任副總統彭斯（Mike Pence）及時任國務卿（Mike Pompeo）蓬佩奧親自接見，黎於2020年8月因「港區國安法」被捕後，特朗普回應傳媒提問時亦公開讚揚黎智英是勇敢的人，而這些均被香港律政司在目前審訊的黎智英國安案之中當作「證據」呈堂。//

【美國大選｜特朗普談黎智英：會要求習近平釋放他   四搖擺州民調領先賀錦麗】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/美國大選｜特朗普談黎智英-會要求習近平釋放他/

#美國大選 #特朗普 #黎智英 #賀錦麗 #追新聞 #TheChaser
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,29,Tuesday,0:16:42,britonshk,"【當年今日｜反修例回顧】2019年10月29日：黃之鋒遭DQ參選資格
https://bit.ly/3YDQPdb",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,28,Monday,11:26:04,britonshk,"🇬🇧由烏魯木齊中路到倫敦
**白紙革命兩週年紀念**🏳🏳

//時間：2024年11月26日下午3點至6點
地點：49-51 Portland Pl, London W1B 1JL（倫敦中國大使館前）

2020至2022年，中國政府為應對新冠疫情，強行推行三年的「動態清零」政策。2022年11月24日，烏魯木齊一場火災中，整幢大廈的居民被強制隔離，樓道的門被反鎖，令住戶無法逃生，釀成10死9傷的人禍慘劇。呢件事激發咗民眾壓抑已久的怒火。兩日後，即11月26日，「白紙革命」由上海烏魯木齊中路爆發，成千上萬嘅民眾自發手持白紙，以無聲方式抗議動態清零、資訊封鎖同埋政治壓迫。隨住影響力擴大，越嚟越多人高喊「共產黨下台」、「習近平下台」，要求自由同民主。呢場運動以星火燎原之勢迅速蔓延至全中國至少21個省、24個主要城市同超過207間高校。同時，香港、澳門、台北、吉隆坡、倫敦、東京等世界各地嘅華人都紛紛加入，聲援白紙革命。隔咗一個月，中共政府最終宣佈取消動態清零政策。

即使抗議者喺內地遭到強力鎮壓，但白紙革命燃點起來嘅自由之火從未熄滅，向全世界展示咗中國人追求自由同民主嘅勇氣同智慧。11月26日，讓我哋一齊喺倫敦中國大使館前，紀念呢場勇敢嘅抗爭，為中國嘅未來繼續奮鬥。

活動內容：

 1. 開場儀式：白紙革命參與者及嘉賓演講
 2. 舉白紙默哀，悼念烏魯木齊火災逝去嘅民眾
 3. 點燃燭火，為中國未來嘅民主照亮道路
 4. 閉場儀式：喺大使館正門前焚燒國旗，象徵對壓迫嘅抗爭

創辦人：俞濱，王宇峻，程敏

團體：白紙小隊、中國民主黨、英國戰線公海、歐洲之聲

聯絡電郵：
A4RevolutionLondon@outlook.com
Instagram: @whitepaperteam

//

讓我哋一齊紀念呢場勇敢嘅鬥爭，為自由同人權嘅未來繼續努力。",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,27,Sunday,13:45:49,britonshk,"// 英國財相李韻晴（Rachel Reeves）將於周三（10月30日）發表2024秋季預算案，也是工黨政府上台後首份財政預算。

李韻晴早前批評前朝保守黨政府留下約220億鎊（約2,215億港元）「財政黑洞」，坦言預算案將很「痛苦」，要作出艱難決定。秋季預算案料將加稅及削減政府開支，總值400億鎊（約4,028億港元），由於工黨表明不會加重勞工壓力，不會增加國民保險（NI）、增值稅（VAT）或入息稅，故李韻晴的加稅選擇相對有限。//

【圖解DATA．英國秋季預算案前瞻｜加稅削開支填財政缺口   擬加資產增值稅遺產稅】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/圖解data英國秋季預算案前瞻加稅削開支/

#英國 #秋季預算案 #遺產稅 #資產增值稅 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,27,Sunday,1:57:45,britonshk,"【當年今日｜反修例回顧】2019年10月27日：「追究警暴」集會
https://bit.ly/3NFk0Gs",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,27,Sunday,1:16:15,britonshk,"// 籃球陪伴了無數香港人成長，見證不少黃毛小子變得成熟穩重。時移世易，跨越5,949英里，離散港人亦因籃球共聚於英國不同角落，積極地投身不同賽事。藉着籃球，決心創造屬於自己的香港人故事。

最近在「英格蘭香港人籃球聯賽」第二輪比賽中，憑藉與本地籃球隊比賽而得的經驗及球員長期刻苦訓練的成果，Watford HKERS以91:29戰勝Cheltenham Fellows。球隊表現如此出色，皆因球員一直專注認真比賽，捉緊每個時機，發揮訓練成果。

Watford HKERS籃球隊自2022年成立，由一群居住於Watford及St. Albans的籃球愛好者組成。成立初期，隊伍只有10位成員，但隨着時間推移和各位球員努力，隊伍不斷壯大，如今已有超過200位成員參與其中，經歷了顯著的成長：從初期的半場娛樂籃球到逐漸參與全場比賽，其後球隊踏足香港人籃球聯賽及本地Hertfordshire county聯賽。透過不斷訓練提升技術及積極參賽累積經驗，球隊由打「衞生波」轉向競技為主，實力逐步上升。//

【特約報道｜以波會友建立社群   在英港人決心在英國籃球界闖出一片天】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/特約報道｜在英港人決心在英國籃球界闖出一片天/ 

#特約報道 #籃球 #英國 #英格蘭香港人籃球聯賽 #TheChaser #追新聞
===========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🌐 Facebook｜https://www.facebook.com/the.chaser.news",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,26,Saturday,18:21:22,britonshk,"【在英加入工會Q&A】簡化版

[詳細內容](https://www.facebook.com/share/p/3GhKTsDYmBUDhzzE/)🗂

//1. 工會的保障作用
工會獨立於僱主和政府，致力捍衛員工權益。成為工會會員後，若遇紀律會面或需要申訴，工會會派代表協助。有些工會可集體談判改善工資和工作條件，如安全、假期和退休福利等，僱主更需在大規模變動前諮詢工會。2022年數據顯示，工會會員的平均薪金高出非會員3.5%，且工作更穩定。加入工會有助提高勞方議價能力。

2. 臨急抱佛腳行不通
多數工會規定會員需加入一段時間後，才能獲得全面保障，因此建議盡早入會。過往曾有工友因非會員身份，面對糾紛時未能得到工會協助。

3. 如何選擇工會？
可查看公司內是否有工會，或前往英國總工會TUC網站（ tuc.org.uk ），按行業找合適的工會。即使工作場所無工會，工會代表仍可幫你反映訴求。

4. 工會 vs 法律途徑
即使非會員也可向主管申訴或尋求ACAS協調，但有工會的話，工會可直接協助處理，不必經繁瑣法律程序。工會渠道更適合解決職場內部問題。

5. 工會會費
工會會費按收入等級、全職或兼職收取，約每月幾至十幾鎊。會費主要支持工會營運，並用於會員福利及法律支援，確保工會財務獨立。

6. 工會與工黨的關係
工黨由工會推動成立，工會曾在選舉中支援工黨，但兩者獨立運作。現時多數工會對工黨政綱持保留態度，並持續施壓爭取改善勞工保障。

7. 英國工會是否經常罷工？
近年生活成本上升，工資滯後，工會為爭取合理加薪才罷工。法律對罷工有嚴格規定，需多輪談判不成並經會員投票才能發動。//


Follow @HKLabourRights
.
#香港勞權監察 #HKLabourRights #勞權 #移英港人

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,26,Saturday,4:50:34,britonshk,"【當年今日｜反修例回顧】2019年10月26日：醫療專職集會
https://bit.ly/3YkuIqS",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,25,Friday,18:38:50,britonshk,"【倫敦經貿辦案｜ 兩被告出席第二次聆訊 維持保釋條件不變 明年二月開審】

- 香港駐倫敦經貿辦間諜案第二次聆訊
- 被告袁松彪，及另一被告衞志樑先後到庭，無回應記者提問
- 二人暫時毋須答辯，法官Cheema Grubb批准二人繼續保釋，條件不變 
-下次聆訊將於11月22日；案件將於明年2月10日於中央刑事法院開審

全文：https://points-media.com/dyzy
-------------
📌 支持《棱角 The Points》亂世求真，贊助我們運作：
points-media.com/supports
📌 報料、投稿：
info@points-media.com
📌 緊貼《棱角 The Points》24小時零死角：
Facebook: @thepoints.global
Instagram | Telegram | Twitter: @points_global
Youtube: youtube.com/@thepointsglobal?sub_confirmation=1
Whatsapp Channel: https://rb.gy/cwvrw",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,24,Thursday,18:28:21,britonshk,"// 在香港發行《地厚天高》、《理大圍城》、《佔領立法會》等多齣社運紀錄片的電影發行商影意志周四（24日）表示，該公司已在去年「經董事局一致通過於香港正式解散」，並由前藝術總監崔允信以個人名義重開平台。影意志同時公佈，將舉辦「影意志獨立短片獎 2025」，冀為有志的獨立電影人提供平台發表作品。崔允信在個人社交平台透露，已搬到台灣兩個月，強調即使「身處不同的地方，仍可為同一目標進發」。//

【發行多齣香港社運紀錄片   影意志總監崔允信透露搬到台灣   以個人名義重開平台】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/影意志總監崔允信搬到台灣重開平台/

#國安時代 #地厚天高 #佔領立法會 #理大圍城 #崔允信 #影意志 #獨立電影 #白色恐怖 #自我審查 #移民潮 #追新聞 #TheChaser
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,23,Wednesday,6:12:05,britonshk,"🇬🇧《寧化飛灰》十一月英國上映🔥

《寧化飛灰》是一部獲獎紀錄片，探討了記者在極權政權下報導時所面臨的情感和道德掙扎。透過2019年香港抗議活動的鏡頭，該片捕捉了捍衛新聞自由的高昂代價。我們很高興能將這部影片帶到英國，並在曼城、利物浦、諾丁漢、伯明翰和倫敦進行放映。放映活動隨後會有與導演進行現場問答互動環節。

11月9號 曼城 
11月10號 利物浦 
11月16號 諾定咸
11月17號 伯明翰
11月23號 倫敦

由即日起至10月26日都有早鳥優惠🫂
請大家都幫手宣傳多多支持🙌🏻

https://www.eventbrite.com/cc/rather-be-ashes-than-dust-uk-screening-2024-3739789

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,21,Monday,20:45:48,britonshk,"// 首度訪問中國的英國外相林德偉( David Lammy) 上周五（18日）在北京和中國外長王毅會晤期間，雙方討論人權等問題，提及新疆及香港情況。林德偉指出，雖然中英雙方在新疆問題意見不同，但指這是雙方必須持續溝通觸的領域。他指香港是中英兩國的共同利益，形容黎智英是英國國民，再度促請中方釋放黎智英。

中國外交部指出，英方在台灣問題上恪守建交時的承諾，並將長期堅持。但同時表示，台灣、香港事務是中國內政，不干涉內政是國際關係基本準則。//

【中英角力｜林德偉晤王毅促放黎智英   中方指香港事務是中國內政】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/中英角力｜林德偉晤王毅促放黎智英/

#新疆 #施紀賢 #林德偉 #港區國安法 #王毅 #黎智英 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,21,Monday,17:43:14,britonshk,"【當年今日｜反修例回顧】2019年10月21日：林鄭到訪清真寺致歉
https://bit.ly/4heGjjN",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,21,Monday,6:12:04,britonshk,"在英港人使用情緒健康服務調查 
Survey on accessing mental health services in the UK

英國港僑協會正與Thrive LDN合作進行一項重要調查，旨在了解移英港人在英國使用情緒健康服務的體驗，尤其是在使用本地或港人服務時所遇到的困難和種種限制。您的經歷將有助我們與英國政策制定者探討本地情緒健康服務對港人支援不足的改善方針！

問卷調查網址: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

所有資料均會保密及匿名處理

截止日期：2024年10月20日（星期日）

如有查詢，歡迎電郵至: Hongkongersinbritain@protonmail.com

Hongkongers in Britain is currently conducting a survey in collaboration with Thrive LDN to gain insights into Hongkongers' experience of accessing mental health services in the UK. We would like to gather your feedback on struggles and challenges you encountered when accessing local or Hongkonger services. Your valuable input will then be used to formulate recommendations for policymakers to improve Hongkongers' accessibility to mental health services.

Survey link: https://www.surveymonkey.com/r/HKB_ThriveLDNsurvey2024

All data will be treated as confidential within HKB and all records are anonymised.

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,20,Sunday,14:21:43,britonshk,"🏴󠁧󠁢󠁳󠁣󠁴󠁿蘇格蘭及🏴󠁧󠁢󠁥󠁮󠁧󠁿英格蘭北部朋友注意‼️

Glasgow Live報導：風暴Ashley來襲，警方籲避免不必要的行程

週日風暴Ashley將對整個蘇格蘭的交通造成混亂，蘇格蘭西部將受到嚴重影響，預計風速高達80mph

報導原文
https://www.glasgowlive.co.uk/news/glasgow-news/storm-ashley-warning-glasgow-police-30177914?fbclid=IwZXh0bgNhZW0CMTEAAR15F26bWgRyfrgnu4Suv1baDuJva0hR6U-Lc_PRxhK88-bdMsFs9ewIUvY_aem_oA10ySL7F5o968x8jfH34Q#m2eziuqztuotlxuc0b",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,20,Sunday,7:50:01,britonshk,"【當年今日｜反修例回顧】2019年10月20日：水炮車染藍清真寺
https://bit.ly/3zUVttX",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,20,Sunday,3:56:44,britonshk,"五年前
**2019.10.20 九龍區大遊行**

#九龍 #遊行
#反送中5週年 #反送中 #毋忘2019 #毋忘抗爭 #當年今日",True
英國戰線 🇬🇧 Britons in Hong Kong/UK (頻道留言用),2024,October,19,Saturday,6:12:05,britonshk,"🔍 互動法庭：有你做陪審員，判決會否改寫？(諾定咸活動)

請在11月17日前填寫以下 Google 表格報名參加。

https://forms.gle/QFC5hdj6heWbm9eH6

自香港實施國安法以來，社會氛圍急劇變遷，47人案成為了國際最具爭議的審訊之一，牽動無數港人，使我們無法置身事外。

透過這宗案件，讓我們思考一個問題：要有一個公平公正的司法制度，社會要有什麼條件呢？這些條件，離我們有多遠？而
這宗案件如有你的參與，結局會否不一樣？

🛎️活動重點：
1️⃣ 模擬47人案的審訊處境：參加者以旁聽席人士角度，重溫案件重點
2️⃣ 親身扮演陪審團角色：現場將隨機抽選三組觀眾，擔任「陪審員」，參與對案件的判決。

日期：11月23日
地點：National Justice Museum NG1 1HN
時間：13:30開場
名額：限100人參加，免費入場
語言：廣東話

免費參加，但由於場地租金昂貴，如你已報名但無法到場，請提前通知。當天活動現場將設有現金捐款箱，歡迎有心人士支持。

Date: November 23, 2024 (Saturday)
Location: Civil Courtroom, National Justice Museum NG1 1HN
Time: 13:30 (one session only)

文宣來源：[思諾港](https://www.facebook.com/share/p/rPf9hFkqm8gq3BY2/)

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
