Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,CharCount,Processed Content,Category,Subcategory,Token Count
曼城好東西,2024,October,12,Saturday,14:43:43,Mr_Vincent,如果200k樓下排屋的會諗whitefied，價錢200k樓下有3房，區內配套就少d，但勝在治安好，住近metro link出市區都好方便,69,Mr_Vincent: 如果200k樓下排屋的會諗whitefied，價錢200k樓下有3房，區內配套就少d，但勝在治安好，住近metro link出市區都好方便,Housing and Living Arrangements,Finding Affordable and Safe Accommodation,73
曼城好東西,2024,October,12,Saturday,14:34:22,McMcshop,200k salford唔介意排屋可以，返工也方便。夜晚唔好行去salford university 後面，好多道友,58,McMcshop: 200k salford唔介意排屋可以，返工也方便。夜晚唔好行去salford university 後面，好多道友,Uncategorized,Uncategorized,48
曼城好東西,2024,October,12,Saturday,14:32:53,McMcshop,我都選new build!,13,McMcshop: 我都選new build!,Uncategorized,Uncategorized,12
曼城好東西,2024,October,12,Saturday,14:31:07,yakipeter11111,"係舊樓。Salford around 200k, 其他區再低d都有

不過最衰我冇車牌，所以通常睇有metrolink的區域",62,"yakipeter11111: 係舊樓。Salford around 200k, 其他區再低d都有

不過最衰我冇車牌，所以通常睇有metrolink的區域",Housing and Living Arrangements,Finding Affordable and Safe Accommodation,66
曼城好東西,2024,October,12,Saturday,13:46:21,Mr_Vincent,"舊樓雖然大，但間隔未必咁實用
新樓比舊樓細，但部份新樓間隔好用
舊樓睇過過百間，但間隔好多都馬馬，或者可能收納上香港人同本地人既習慣唔同
當然新樓都唔一定好，我同村都有d個間隔間到唔知點擺野
面積上舊樓3房個d仲大過新樓4房，計面積舊樓當然好d
當然你亦可以扑哂d間隔自己搵人再搞
不過搵個好既裝修都係要睇彩數",155,"Mr_Vincent: 舊樓雖然大，但間隔未必咁實用
新樓比舊樓細，但部份新樓間隔好用
舊樓睇過過百間，但間隔好多都馬馬，或者可能收納上香港人同本地人既習慣唔同
當然新樓都唔一定好，我同村都有d個間隔間到唔知點擺野
面積上舊樓3房個d仲大過新樓4房，計面積舊樓當然好d
當然你亦可以扑哂d間隔自己搵人再搞
不過搵個好既裝修都係要睇彩數",Housing and Living Arrangements,Adjusting to Different Housing Standards,243
曼城好東西,2024,October,12,Saturday,13:37:36,Mr_Vincent,YouTuber好撚燈，避開佢地推介既樓就易搵好多,25,Mr_Vincent: YouTuber好撚燈，避開佢地推介既樓就易搵好多,Uncategorized,Uncategorized,35
曼城好東西,2024,October,12,Saturday,13:36:38,hmttsang,去機場又唔見得有幫助,10,hmttsang: 去機場又唔見得有幫助,Uncategorized,Uncategorized,23
曼城好東西,2024,October,12,Saturday,13:36:10,hmttsang,我都諗緊呢個問題,8,hmttsang: 我都諗緊呢個問題,Uncategorized,Uncategorized,21
曼城好東西,2024,October,12,Saturday,13:34:38,pigyrborn,"咁樣根本市中心搭metro同搭192巴士差唔多時間  兜個大圈
平時192五分鐘內一班

搭火車10分鐘到 用app早book就得",65,"pigyrborn: 咁樣根本市中心搭metro同搭192巴士差唔多時間  兜個大圈
平時192五分鐘內一班

搭火車10分鐘到 用app早book就得",Uncategorized,Uncategorized,80
曼城好東西,2024,October,12,Saturday,13:27:24,mmmmmmmmmm0809,"地產＆youtuber
任何lorcating 寫住good school 都話係【好】校網，個個區都話好😝",54,"mmmmmmmmmm0809: 地產＆youtuber
任何lorcating 寫住good school 都話係【好】校網，個個區都話好😝",Uncategorized,Uncategorized,54
曼城好東西,2024,October,12,Saturday,12:48:55,Paulkkwong,呢個世界無死錯人，一個同區舊樓同新盤賣到同價，總有d原因,28,Paulkkwong: 呢個世界無死錯人，一個同區舊樓同新盤賣到同價，總有d原因,Uncategorized,Uncategorized,49
曼城好東西,2024,October,12,Saturday,12:39:03,Mr_Vincent,"我new build 4房400k，同區舊樓4房亦要400k
點解唔買new build😂
當然兩大一細個d 3房，舊樓真係可以好平",66,"Mr_Vincent: 我new build 4房400k，同區舊樓4房亦要400k
點解唔買new build😂
當然兩大一細個d 3房，舊樓真係可以好平",Uncategorized,Uncategorized,73
曼城好東西,2024,October,12,Saturday,12:36:02,Mr_Vincent,"Apartment 可能租仲好
始終又管理費又地租
好似好多變數
同埋感覺上apartment 好鄰居既重要性比house重要
Apartment好似流動性大d，更容易撞到有問題既鄰居",92,"Mr_Vincent: Apartment 可能租仲好
始終又管理費又地租
好似好多變數
同埋感覺上apartment 好鄰居既重要性比house重要
Apartment好似流動性大d，更容易撞到有問題既鄰居",Uncategorized,Uncategorized,94
曼城好東西,2024,October,12,Saturday,12:29:01,Paulkkwong,朋友係TFGM做，話未有plan喎，宜家開始攪得來通車要10年 8年啦,35,Paulkkwong: 朋友係TFGM做，話未有plan喎，宜家開始攪得來通車要10年 8年啦,Uncategorized,Uncategorized,45
曼城好東西,2024,October,12,Saturday,12:01:18,McMcshop,首先，Wellington School成績非常一般的一般。而grammar school即使你住catchment，達不到入學最低要求都係唔收，而且non catchment的學生係優先過未達標的學生，所以成績唔好一定係入唔到，所以唔好再講什麼學區房誤導消費者(唔係講你），有個香港代理on road property的youtube也曾經解釋過。Sale一定有400K semi，努力找找。Cheadle Hulme 400K真係難，近醫院/Gatley可能有，但印巴人多。Hazel Grove真心唔建議，過咗mcdonald之後係好荒無。,273,McMcshop: 首先，Wellington School成績非常一般的一般。而grammar school即使你住catchment，達不到入學最低要求都係唔收，而且non catchment的學生係優先過未達標的學生，所以成績唔好一定係入唔到，所以唔好再講什麼學區房誤導消費者(唔係講你），有個香港代理on road property的youtube也曾經解釋過。Sale一定有400K semi，努力找找。Cheadle Hulme 400K真係難，近醫院/Gatley可能有，但印巴人多。Hazel Grove真心唔建議，過咗mcdonald之後係好荒無。,Uncategorized,Uncategorized,243
曼城好東西,2024,October,12,Saturday,11:11:11,mmmmmmmmmm0809,"入grammar school 唔使超級近，成績偏高分，隔兩條街都會收，但都要係同區，Altrincham sale通常係入正catchment area 先最貴，500k up 3房，例如近Wellington school，邊d入唔正校網係有400k左右，但的確要預錢裝修，但未必係大執既，換下地毯地板，廚房或廁所呢d，20k內搞得掂，通常無乜裝修，樓價就平番dd,靚裝，樓價會反映，
Cheadle hulme high附近有4xx k既3房啵，4房就要500k
再落hazel grove high附近，300尾應該都搵到",265,"mmmmmmmmmm0809: 入grammar school 唔使超級近，成績偏高分，隔兩條街都會收，但都要係同區，Altrincham sale通常係入正catchment area 先最貴，500k up 3房，例如近Wellington school，邊d入唔正校網係有400k左右，但的確要預錢裝修，但未必係大執既，換下地毯地板，廚房或廁所呢d，20k內搞得掂，通常無乜裝修，樓價就平番dd,靚裝，樓價會反映，
Cheadle hulme high附近有4xx k既3房啵，4房就要500k
再落hazel grove high附近，300尾應該都搵到",Uncategorized,Uncategorized,253
曼城好東西,2024,October,12,Saturday,10:35:26,McMcshop,"if u using deposit protection scheme, like tds dps mydeposits, u can initiate yr claim yrself via the scheme",108,"McMcshop: if u using deposit protection scheme, like tds dps mydeposits, u can initiate yr claim yrself via the scheme",Uncategorized,Uncategorized,30
曼城好東西,2024,October,12,Saturday,10:16:43,user56528,"追過agent , agent 都係話幫我追緊",23,"user56528: 追過agent , agent 都係話幫我追緊",Uncategorized,Uncategorized,24
曼城好東西,2024,October,12,Saturday,10:16:13,user56528,"我想請問一下， 我之前租屋， agent 會收左5 個星期（定6個星期） $ 既deposit , 我完左contract 佢幾耐先會比返我？ 而家過左一個月都收唔到",83,"user56528: 我想請問一下， 我之前租屋， agent 會收左5 個星期（定6個星期） $ 既deposit , 我完左contract 佢幾耐先會比返我？ 而家過左一個月都收唔到",Housing and Living Arrangements,Issues with Rental Deposit Refunds,86
曼城好東西,2024,October,12,Saturday,9:59:49,McMcshop,英國要收地，香港唔洗,10,McMcshop: 英國要收地，香港唔洗,Uncategorized,Uncategorized,20
曼城好東西,2024,October,12,Saturday,9:58:35,McMcshop,ha係政府比$向私人租比有需要人仕，等於將間屋由私樓變公屋，salford係曼城主要的ha地區，好多人買返來租比ha。學生點解唔好，晚晚開party，唔清潔，同成街啤酒bottles，而且學生區治安普遍好差,103,McMcshop: ha係政府比$向私人租比有需要人仕，等於將間屋由私樓變公屋，salford係曼城主要的ha地區，好多人買返來租比ha。學生點解唔好，晚晚開party，唔清潔，同成街啤酒bottles，而且學生區治安普遍好差,Housing and Living Arrangements,Problems with Renting to Specific Tenant Groups,126
曼城好東西,2024,October,12,Saturday,9:55:03,hmttsang,車站規模都大好多,8,hmttsang: 車站規模都大好多,Uncategorized,Uncategorized,16
曼城好東西,2024,October,12,Saturday,9:54:57,McMcshop,我補充下，我唔建議買new build apartment ，但new build freehold detached/semi 可以。排屋就二手平過new build三/四成，二手面積會大好多，排屋就二手好啲而且多選擇,110,McMcshop: 我補充下，我唔建議買new build apartment ，但new build freehold detached/semi 可以。排屋就二手平過new build三/四成，二手面積會大好多，排屋就二手好啲而且多選擇,Uncategorized,Uncategorized,81
曼城好東西,2024,October,12,Saturday,9:54:47,hmttsang,香港果條係重鐵喎🥲,9,hmttsang: 香港果條係重鐵喎🥲,Uncategorized,Uncategorized,25
曼城好東西,2024,October,12,Saturday,9:34:31,McMcshop,香港起條東涌支線也要7/8年......,20,McMcshop: 香港起條東涌支線也要7/8年......,Uncategorized,Uncategorized,28
曼城好東西,2024,October,12,Saturday,9:33:13,hmttsang,5年真係有啲耐,7,hmttsang: 5年真係有啲耐,Uncategorized,Uncategorized,16
曼城好東西,2024,October,12,Saturday,9:30:56,McMcshop,altr/sale係要考11+先收的，否則住學校對面都無用。曼城不存在任何好的state school學區，唔好再比youtuber老點,68,McMcshop: altr/sale係要考11+先收的，否則住學校對面都無用。曼城不存在任何好的state school學區，唔好再比youtuber老點,Education and Personal Development,Challenges with School Enrollment Criteria,60
曼城好東西,2024,October,12,Saturday,9:28:48,McMcshop,2029年完成,7,McMcshop: 2029年完成,Uncategorized,Uncategorized,9
曼城好東西,2024,October,12,Saturday,9:26:02,McMcshop,east didsbury下一站係stockport interchange,38,McMcshop: east didsbury下一站係stockport interchange,Uncategorized,Uncategorized,16
曼城好東西,2024,October,12,Saturday,9:24:20,McMcshop,400k sale也可能仲可以買到semi。cheadle hulme就只有超殘裝semi。Altr 無可能。Leasehold除外，近商鋪樓除外,73,McMcshop: 400k sale也可能仲可以買到semi。cheadle hulme就只有超殘裝semi。Altr 無可能。Leasehold除外，近商鋪樓除外,Housing and Living Arrangements,Difficulty Finding Budget Housing,56
曼城好東西,2024,October,12,Saturday,9:22:56,hmttsang,Metro sk1係咩嚟,12,hmttsang: Metro sk1係咩嚟,Uncategorized,Uncategorized,16
曼城好東西,2024,October,12,Saturday,9:22:34,McMcshop,200k以下一定係舊樓，唔知你有冇經驗，好多野都要知道，太多問題的舊樓價錢係150-250K。,47,McMcshop: 200k以下一定係舊樓，唔知你有冇經驗，好多野都要知道，太多問題的舊樓價錢係150-250K。,Housing and Living Arrangements,"Problems with Older, Cheaper Houses",63
