Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,CharCount,Processed Content
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:17:03,CCCCCMint,咁咪係囉，咁就係英國警方阻止集會人士去中領,21,CCCCCMint: 咁咪係囉，咁就係英國警方阻止集會人士去中領
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:15:14,,你想發大嚟搞梗係搵一啲有高認同性嘅嘢，唔係你都可以放米奇老鼠當宣傳Disney囉,40,nan: 你想發大嚟搞梗係搵一啲有高認同性嘅嘢，唔係你都可以放米奇老鼠當宣傳Disney囉
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:14:10,Abcd1234_2345,有呀 仲講得好流利,9,Abcd1234_2345: 有呀 仲講得好流利
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:13:51,CCCCCMint,我搵下有冇條片先,8,CCCCCMint: 我搵下有冇條片先
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:13:36,CCCCCMint,叫示威者唔好去中領,9,CCCCCMint: 叫示威者唔好去中領
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:13:26,CCCCCMint,我記得我事後睇番，印象中係有個講廣東話既英國警察,24,CCCCCMint: 我記得我事後睇番，印象中係有個講廣東話既英國警察
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:13:14,Abcd1234_2345,你估吓,3,Abcd1234_2345: 你估吓
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:12:57,CCCCCMint,你果時係唔係現場先,9,CCCCCMint: 你果時係唔係現場先
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:12:52,Abcd1234_2345,下下都捉鬼 咁樣好唔啱㗎嘛？,14,Abcd1234_2345: 下下都捉鬼 咁樣好唔啱㗎嘛？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:12:45,CCCCCMint,但唔係喎,4,CCCCCMint: 但唔係喎
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:11:52,Abcd1234_2345,啲人真係好小朋友 唔識長進,13,Abcd1234_2345: 啲人真係好小朋友 唔識長進
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:10:45,CCCCCMint,有時係咁想做多小小就俾人捉鬼,14,CCCCCMint: 有時係咁想做多小小就俾人捉鬼
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:10:45,CCCCCMint,我係現場但都冇留意到,10,CCCCCMint: 我係現場但都冇留意到
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:10:44,synnoveescape,"佢有個簡介叫做香港旗，搵緊
你指我做咩",19,"synnoveescape: 佢有個簡介叫做香港旗，搵緊
你指我做咩"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:09:45,coldwintercc,"我見到呀，香港嘅藍白旗囉

由頭到尾都係你自己叫佢做香港旗咋嘛",31,"coldwintercc: 我見到呀，香港嘅藍白旗囉

由頭到尾都係你自己叫佢做香港旗咋嘛"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:09:19,coldwintercc,"點啊，又覺得藍色會令你諗起黑警，所以會好反感？😂😂😂
不如你又分享吓點解「藍白係啲路人見到仲要諗一諗」？


其實你哋反對嘅人有冇發現除咗詩慕凡呢位北美嘅朋友仔係會有解釋同闡述之外，其實其他人係真係毫無論述責任，不斷拋句嘢出嚟就當金科玉律，其實解釋都懶嘅，不如你連留呢句言嘅力氣都慳返好過啦",145,"coldwintercc: 點啊，又覺得藍色會令你諗起黑警，所以會好反感？😂😂😂
不如你又分享吓點解「藍白係啲路人見到仲要諗一諗」？


其實你哋反對嘅人有冇發現除咗詩慕凡呢位北美嘅朋友仔係會有解釋同闡述之外，其實其他人係真係毫無論述責任，不斷拋句嘢出嚟就當金科玉律，其實解釋都懶嘅，不如你連留呢句言嘅力氣都慳返好過啦"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:08:37,Abcd1234_2345,"要點樣先搵到人傾？
要咩人先有資格傾？
要點傾？ 傾傾吓彈咗黃黑 紫色
另一個話米奇老鼠旗 一個畫唐老鴨旗 點傾",56,"Abcd1234_2345: 要點樣先搵到人傾？
要咩人先有資格傾？
要點傾？ 傾傾吓彈咗黃黑 紫色
另一個話米奇老鼠旗 一個畫唐老鴨旗 點傾"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:07:30,synnoveescape,文宣話個支香港旗，唔明言啫，除非你唔係香港人,22,synnoveescape: 文宣話個支香港旗，唔明言啫，除非你唔係香港人
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:05:26,coldwintercc,"其實最能夠代表到我哋，就係我哋自己
都唔關地區唔地區事，最重要係你本人認唔認同，就算你住喺北美，你咪一樣代表唔晒所有北美嘅人，所以個重點係住邊度都唔重要，唔好諗你個區或者其他區嘅香港人，問自己就好

若然自己覺得唔能夠咁樣被代表，咁你諗吓點樣可以做一啲嘢去代表你自己等人哋唔好用你唔想被代表嘅旗去代表你

再講，個post嘅文宣再到當日集會，由頭到尾都冇講過呢支旗就係代表晒全球所有香港人，反而係強調覺得認同未join囉，唔認同都可以出去討論，如何騎劫式咁樣代表晒全球港人？

如果你單憑話會比鏡頭影到就等於冇禮貌搶大台，咁不如叫所有各地嘅香港公民組織去後巷call集會遊行啦，喺屋企自己個人遊行啦，因為出親去俾人影到就會「騎劫咗所有香港人」

其實真係唔使咁複雜，同意嘅味選擇join/唔Join，唔同意嘅味自己搵支代表到你嘅拎出去～",368,"coldwintercc: 其實最能夠代表到我哋，就係我哋自己
都唔關地區唔地區事，最重要係你本人認唔認同，就算你住喺北美，你咪一樣代表唔晒所有北美嘅人，所以個重點係住邊度都唔重要，唔好諗你個區或者其他區嘅香港人，問自己就好

若然自己覺得唔能夠咁樣被代表，咁你諗吓點樣可以做一啲嘢去代表你自己等人哋唔好用你唔想被代表嘅旗去代表你

再講，個post嘅文宣再到當日集會，由頭到尾都冇講過呢支旗就係代表晒全球所有香港人，反而係強調覺得認同未join囉，唔認同都可以出去討論，如何騎劫式咁樣代表晒全球港人？

如果你單憑話會比鏡頭影到就等於冇禮貌搶大台，咁不如叫所有各地嘅香港公民組織去後巷call集會遊行啦，喺屋企自己個人遊行啦，因為出親去俾人影到就會「騎劫咗所有香港人」

其實真係唔使咁複雜，同意嘅味選擇join/唔Join，唔同意嘅味自己搵支代表到你嘅拎出去～"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:02:47,,黃黑有代表性，藍白係咩啲路人見到仲要諗一諗,21,nan: 黃黑有代表性，藍白係咩啲路人見到仲要諗一諗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,17:00:49,synnoveescape,"有啲事要走程序，冇得跳
香港人慣咗咩都可以跳，外國西方國家唔會，少咗程序隨時引起不必要麻煩，所以我先話問晒先。
唔問係自己責任，問咗唔答係對方責任。我唔算香港人，我唔鐘意香港人做事一套，求快唔尊重人",99,"synnoveescape: 有啲事要走程序，冇得跳
香港人慣咗咩都可以跳，外國西方國家唔會，少咗程序隨時引起不必要麻煩，所以我先話問晒先。
唔問係自己責任，問咗唔答係對方責任。我唔算香港人，我唔鐘意香港人做事一套，求快唔尊重人"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:57:33,Abcd1234_2345,怕麻煩唔去爭取 好香港人,12,Abcd1234_2345: 怕麻煩唔去爭取 好香港人
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:56:33,Abcd1234_2345,"本身就唔係好煩嘅
係你搞到好煩啫 咪就係你呢啲人搞着啲組織囉",30,"Abcd1234_2345: 本身就唔係好煩嘅
係你搞到好煩啫 咪就係你呢啲人搞着啲組織囉"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:56:30,synnoveescape,係，我都未問過我住呢度朋友，憑咩代表我呢度,21,synnoveescape: 係，我都未問過我住呢度朋友，憑咩代表我呢度
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:55:59,synnoveescape,怕煩唔好做,5,synnoveescape: 怕煩唔好做
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:55:58,synnoveescape,係咁，有咩問題,7,synnoveescape: 係咁，有咩問題
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:55:39,Abcd1234_2345,曼城列斯香港旗😹,8,Abcd1234_2345: 曼城列斯香港旗😹
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:55:10,Abcd1234_2345,個搞手揸住支曼城香港旗去咗列斯 咁嗰支應該叫乜嘢旗😹,26,Abcd1234_2345: 個搞手揸住支曼城香港旗去咗列斯 咁嗰支應該叫乜嘢旗😹
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:54:28,Abcd1234_2345,搞活動可以周圍去㗎,9,Abcd1234_2345: 搞活動可以周圍去㗎
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:53:42,synnoveescape,至少香港人有共識,8,synnoveescape: 至少香港人有共識
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:53:26,Abcd1234_2345,佢純粹係喺曼城搞活動嘅香港人😹,15,Abcd1234_2345: 佢純粹係喺曼城搞活動嘅香港人😹
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:53:19,synnoveescape,係個度出現就代表個度，至少曼城香港人同意,20,synnoveescape: 係個度出現就代表個度，至少曼城香港人同意
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:52:21,Abcd1234_2345,個搞手係香港人 唔係曼城香港人,15,Abcd1234_2345: 個搞手係香港人 唔係曼城香港人
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:51:52,Abcd1234_2345,"用地理位置嚟講嘅話
唔喺香港本地插到支旗 都唔叫喺香港旗",28,"Abcd1234_2345: 用地理位置嚟講嘅話
唔喺香港本地插到支旗 都唔叫喺香港旗"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:50:39,synnoveescape,咪當佢哋地區野,7,synnoveescape: 咪當佢哋地區野
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:50:30,Abcd1234_2345,唔係台北101😹,8,Abcd1234_2345: 唔係台北101😹
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:50:12,Abcd1234_2345,Sorry係10月1,10,Abcd1234_2345: Sorry係10月1
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:50:00,synnoveescape,我只聽過獅子山精神，未聽過維港精神,17,synnoveescape: 我只聽過獅子山精神，未聽過維港精神
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:49:38,synnoveescape,台北香港旗，叫香港旗代表全球香港人最大共識,21,synnoveescape: 台北香港旗，叫香港旗代表全球香港人最大共識
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:48:07,Abcd1234_2345,咁101個活動搞手想要推動支藍白旗做「香港旗」 唔叫得「香港旗」咁應該叫乜嘢？,39,Abcd1234_2345: 咁101個活動搞手想要推動支藍白旗做「香港旗」 唔叫得「香港旗」咁應該叫乜嘢？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:44:38,synnoveescape,唔會，地理上香港冇啫,10,synnoveescape: 唔會，地理上香港冇啫
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:42:21,Abcd1234_2345,香港無我嘅位置,7,Abcd1234_2345: 香港無我嘅位置
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:41:54,Abcd1234_2345,分曬工嗱😹,5,Abcd1234_2345: 分曬工嗱😹
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:41:04,synnoveescape,呢十年，大家各自係自己位置努力,15,synnoveescape: 呢十年，大家各自係自己位置努力
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:39:59,synnoveescape,絕對可以，但未有結論前唔應該叫自己支旗做「香港旗」,25,synnoveescape: 絕對可以，但未有結論前唔應該叫自己支旗做「香港旗」
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:39:12,synnoveescape,呢個問題有排諗，最快都要十年。而家香港人冇精力諗啦。件事係冇急切，而且最快用大組織影晒各地區機去睇呢件事,52,synnoveescape: 呢個問題有排諗，最快都要十年。而家香港人冇精力諗啦。件事係冇急切，而且最快用大組織影晒各地區機去睇呢件事
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:38:41,number_2_bridge_ac,咁同樣道理㗎，如果有啲組織覺得黃黑係好過呢隻嘅，咁咪到時又攞出嚟討論囉？,36,number_2_bridge_ac: 咁同樣道理㗎，如果有啲組織覺得黃黑係好過呢隻嘅，咁咪到時又攞出嚟討論囉？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:37:33,number_2_bridge_ac,咁我唔否認光復香港呢條路係係會經過英國嘅，但問題英國個比重佔幾多？同埋真係如果到時獨立咗之後，咁係咪仲係需要依附住英國？呢個亦都係我哋要去考慮嘅問題,74,number_2_bridge_ac: 咁我唔否認光復香港呢條路係係會經過英國嘅，但問題英國個比重佔幾多？同埋真係如果到時獨立咗之後，咁係咪仲係需要依附住英國？呢個亦都係我哋要去考慮嘅問題
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:36:42,synnoveescape,都係，但咁樣已搶晒鏡頭，有效但冇禮貌咁,19,synnoveescape: 都係，但咁樣已搶晒鏡頭，有效但冇禮貌咁
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:36:18,Abcd1234_2345,"香港旗又好 藍白又好 舉邊支無所謂
邊個去追擊啲師奶阿叔嘅
一律會當生命有機會受到威脅處理",45,"Abcd1234_2345: 香港旗又好 藍白又好 舉邊支無所謂
邊個去追擊啲師奶阿叔嘅
一律會當生命有機會受到威脅處理"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:36:01,synnoveescape,香港光復必須要經過英國，呢個係一定，呢個係事實同必須。下一步等全球香港人再諗,38,synnoveescape: 香港光復必須要經過英國，呢個係一定，呢個係事實同必須。下一步等全球香港人再諗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:35:56,number_2_bridge_ac,其實有冇一種可能，如果佢哋唔攞淨係喺網上面討論嘅話，迴響係相對一定係比較細，攞咗支旗出嚟大家先至會有一個迫切性去即刻去將呢個問題攞出嚟傾,68,number_2_bridge_ac: 其實有冇一種可能，如果佢哋唔攞淨係喺網上面討論嘅話，迴響係相對一定係比較細，攞咗支旗出嚟大家先至會有一個迫切性去即刻去將呢個問題攞出嚟傾
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:35:08,synnoveescape,我講咗，但黃黑係認受性係高,13,synnoveescape: 我講咗，但黃黑係認受性係高
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:34:36,synnoveescape,唔係討論叫法，佢哋唔公開討論，自己鐘意點就點，咁就將佢哋支旗叫做地方香港旗，唔代表佢哋以外地方,47,synnoveescape: 唔係討論叫法，佢哋唔公開討論，自己鐘意點就點，咁就將佢哋支旗叫做地方香港旗，唔代表佢哋以外地方
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:34:18,number_2_bridge_ac,即係咁講，用黃黑旗會搞到我哋好似一直停留咗喺2019咁，用港英旗又會搞到我哋好似一定要依副英國我哋先至可以光復到咁,57,number_2_bridge_ac: 即係咁講，用黃黑旗會搞到我哋好似一直停留咗喺2019咁，用港英旗又會搞到我哋好似一定要依副英國我哋先至可以光復到咁
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:32:46,number_2_bridge_ac,即係咁講，其實討論個叫法就真係唔太大作用，反而覺得如果要討論嘅係到底有邊樣嘢係可以真真正正代表到香港,50,number_2_bridge_ac: 即係咁講，其實討論個叫法就真係唔太大作用，反而覺得如果要討論嘅係到底有邊樣嘢係可以真真正正代表到香港
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:31:04,synnoveescape,OK,2,synnoveescape: OK
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:30:54,Abcd1234_2345,港英旗係叫香港旗,8,Abcd1234_2345: 港英旗係叫香港旗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:30:25,Abcd1234_2345,我講緊佢嗰隻港英旗,9,Abcd1234_2345: 我講緊佢嗰隻港英旗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:28:35,synnoveescape,或英國香港旗,6,synnoveescape: 或英國香港旗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:28:23,number_2_bridge_ac,不過順便講多句，即係咁講，倫敦都好似好多藍白旗,23,number_2_bridge_ac: 不過順便講多句，即係咁講，倫敦都好似好多藍白旗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:28:18,synnoveescape,曼城香港旗,5,synnoveescape: 曼城香港旗
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:27:29,synnoveescape,你識呢個組織？ 支持藍白旗咩人？,16,synnoveescape: 你識呢個組織？ 支持藍白旗咩人？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:26:47,synnoveescape,唔駛追擊，唔問就當地區野,12,synnoveescape: 唔駛追擊，唔問就當地區野
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:26:25,Abcd1234_2345,香港旗呀叫,5,Abcd1234_2345: 香港旗呀叫
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:26:07,synnoveescape,就係咁,3,synnoveescape: 就係咁
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:26:05,Abcd1234_2345,我見好多師奶阿叔而家都揸藍白旗 我怕你哋有人會追擊佢哋,27,Abcd1234_2345: 我見好多師奶阿叔而家都揸藍白旗 我怕你哋有人會追擊佢哋
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:25:47,synnoveescape,"至少有幾個組織同意呢樣野，呢啲尊重係要做，唔好以為英國香港人代表晒全球香港人意見。呢啲唔叫沒完沒了，只係有冇人做。

你問都唔問就問代表你，你同意還好，唔同意做咩就自己諗",85,"synnoveescape: 至少有幾個組織同意呢樣野，呢啲尊重係要做，唔好以為英國香港人代表晒全球香港人意見。呢啲唔叫沒完沒了，只係有冇人做。

你問都唔問就問代表你，你同意還好，唔同意做咩就自己諗"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:25:31,number_2_bridge_ac,其實點樣算有冇認受性，即係咁講，如果你覺得港英旗係好過呢支旗嘅話，相信唔同組織都絕對歡迎你到時攞支旗過去討論,54,number_2_bridge_ac: 其實點樣算有冇認受性，即係咁講，如果你覺得港英旗係好過呢支旗嘅話，相信唔同組織都絕對歡迎你到時攞支旗過去討論
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:24:49,Abcd1234_2345,你可以舉香港旗㗎 反正唔會有香港人搞鳩你哋,21,Abcd1234_2345: 你可以舉香港旗㗎 反正唔會有香港人搞鳩你哋
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:24:18,Abcd1234_2345,係你哋有人話要追擊揸住藍白旗嗰啲人,17,Abcd1234_2345: 係你哋有人話要追擊揸住藍白旗嗰啲人
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:23:40,Abcd1234_2345,呢啲嘢沒完沒了,7,Abcd1234_2345: 呢啲嘢沒完沒了
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:23:00,Abcd1234_2345,咁點樣先叫有認受性嘅組織？,13,Abcd1234_2345: 咁點樣先叫有認受性嘅組織？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:22:49,Abcd1234_2345,你話要有認受性嘅組織認受,12,Abcd1234_2345: 你話要有認受性嘅組織認受
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:22:10,Abcd1234_2345,咁要點樣先有認受性？,10,Abcd1234_2345: 咁要點樣先有認受性？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:21:16,synnoveescape,"冇問題，和平啲好
藍白旗冇認受性啫",17,"synnoveescape: 冇問題，和平啲好
藍白旗冇認受性啫"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:18:47,Abcd1234_2345,"我冇話要搞暴動㗎
今年10月1度度都好和平呀 咁有咩唔滿意先？",31,"Abcd1234_2345: 我冇話要搞暴動㗎
今年10月1度度都好和平呀 咁有咩唔滿意先？"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:18:06,synnoveescape,可以，你冇票就唔該好好保存自己,15,synnoveescape: 可以，你冇票就唔該好好保存自己
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:17:39,synnoveescape,"表態，唔滿意可以唔去
英國係唔可以攪到似暴咁，到時要走係你",29,"synnoveescape: 表態，唔滿意可以唔去
英國係唔可以攪到似暴咁，到時要走係你"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:17:04,Abcd1234_2345,我留返係屋企睇上年嗰啲唔好,13,Abcd1234_2345: 我留返係屋企睇上年嗰啲唔好
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:16:55,synnoveescape,"兩條都唔係，唔需要用自己手處理，唔啱聽就算數。
件事發酵咗，有唔少國家立flag , 無辦法因一件事可以打死一個國家，呢個事實。
但可以用票、用政治去攪中共",78,"synnoveescape: 兩條都唔係，唔需要用自己手處理，唔啱聽就算數。
件事發酵咗，有唔少國家立flag , 無辦法因一件事可以打死一個國家，呢個事實。
但可以用票、用政治去攪中共"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:16:28,Abcd1234_2345,Copy and paste,14,Abcd1234_2345: Copy and paste
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:15:31,Abcd1234_2345,"仲要個城市論壇次次內容都一樣
集會唔係淨係要外表㗎 最重要係內涵",32,"Abcd1234_2345: 仲要個城市論壇次次內容都一樣
集會唔係淨係要外表㗎 最重要係內涵"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:13:22,Abcd1234_2345,"當你知道邊個打你啦
而英國警察幫唔到手
你會叫埋你啲朋友一齊去搵嗰條友出嚟 定係繼續開城市論壇？",48,"Abcd1234_2345: 當你知道邊個打你啦
而英國警察幫唔到手
你會叫埋你啲朋友一齊去搵嗰條友出嚟 定係繼續開城市論壇？"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:11:01,Abcd1234_2345,"即係你喺英國俾人打
你係會搵英國警察 定係上網開城市論壇？",29,"Abcd1234_2345: 即係你喺英國俾人打
你係會搵英國警察 定係上網開城市論壇？"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:09:53,synnoveescape,即係點,3,synnoveescape: 即係點
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:09:33,synnoveescape,光時旗有承認性，唔係香港人都知咩事,17,synnoveescape: 光時旗有承認性，唔係香港人都知咩事
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:09:21,Abcd1234_2345,"俾人打就唔係戇鳩嘅 
俾人係打撚完之後嘅所有行為都係戇鳩嘅",29,"Abcd1234_2345: 俾人打就唔係戇鳩嘅 
俾人係打撚完之後嘅所有行為都係戇鳩嘅"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:08:33,synnoveescape,所以你覺得曼城被打係ON 99？ 對唔準咩？ 中共？,26,synnoveescape: 所以你覺得曼城被打係ON 99？ 對唔準咩？ 中共？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:04:14,Abcd1234_2345,你想表達啲乜嘢？ 台灣做得好囉定大陸人戇鳩鳩定光時旗先係無敵定係大陸人先至會打人㗎？,42,Abcd1234_2345: 你想表達啲乜嘢？ 台灣做得好囉定大陸人戇鳩鳩定光時旗先係無敵定係大陸人先至會打人㗎？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:03:03,Abcd1234_2345,"咪就係囉，咩料啊？ 
咪話曼城戇篤篤囉 啲嘢都對唔準",26,"Abcd1234_2345: 咪就係囉，咩料啊？ 
咪話曼城戇篤篤囉 啲嘢都對唔準"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,16:01:32,synnoveescape,你知大陸人係台灣打揸光時旗嘅人，而家被驅逐,21,synnoveescape: 你知大陸人係台灣打揸光時旗嘅人，而家被驅逐
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,15:59:48,synnoveescape,咩料呀去美領？,7,synnoveescape: 咩料呀去美領？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,15:59:27,synnoveescape,唔一定,3,synnoveescape: 唔一定
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,3,Thursday,15:58:52,Abcd1234_2345,"條友喺領事館俾大陸人打
唔去中領去美國領事館啊唔通？",26,"Abcd1234_2345: 條友喺領事館俾大陸人打
唔去中領去美國領事館啊唔通？"
